0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
SIC  363,,,,,,,,,,,,,MANUFACTURING,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Annual,,,,,,,,,,,,
,,January,February,,,,,,August,Septembe,October,November,December,,,,February,March,April,May,June,July,August,September,October,November,December
,,,,,,,,,,,,,,,Average,,,,,,,,,,,,
1968,142.4,142.1,142.2,140.6,141.1,140.1,140.6,138.9,142.1,142.4,145.0,146.6,146.8,1972,40.8,40.0,40.6,40.6,41.0,40.8,40.7,40.4,41.2,41.3,41.2,41.4,40.9
1969,148.2,148.3,150.0,150.6,152.0,152.5,154.4,151.9,151.0,154.6,158.2,125.9,128.9,1973,40.2,39.4,40.1,40.4,39.8,40.2,39.0,39.9,40.6,41.7,40.6,40.5,40.5
1970,146.4,127.3,150.4,152.9,152.4,150.0,151.1,148.3,148.4,143.3,152.2,140.4,139.8,1974,39.9,39.2,39.8,40.4,38.9,40.3,41.0,39.9,39.9,40.3,39.8,39.9,39.7
,,,,,,,,,,,,,,1975,,38.5,37.8,38.3,39.0,39.0,39.6,,,,,,
1971,141.0,135.1,140.6,139.4,140.7,142.0,140.9,138.4,139.1,145.8,142.4,144.8,143.2,,,,,,,,,,,,,,
1972,147.7,143.6,145.1,145.9,146.2,146.6,148.5,144.9,145.3,151.4,151.2,151.2,152.1,,,,,,PRODUCTION-WORKER  AVERAGE WEEKLY  OVERTIME  HOURS,,,,,,,,
1973,155.9,151.7,154.1,154.0,155.3,156.3,158.0,156.1,153.0,157.7,157.5,159.6,157.6,1958,1.6,1.0,.8,.8,.7,.7,.9,1.3,1.5,2.8,2.5,2.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
1974,146.7,154.5,150.2,144.0,146.2,145.8,149.7,153.8,154.6,153.0,148.3,136.7,123.6,1959,2.0,1.9,1.5,1.6,1.7,1.6,2.1,1.9,2.5,2.0,2.2,1.7,2.9
1975,,114.8,109.6,107.9,106.9,109.4,115.0,,,,,,,1960,1.6,2.1,2.2,1.8,1.4,1.5,1.5,1.2,1.5,1.8,1.7,1.5,1.5
,,,,PRODUCTION-WORKER AVERAGE  WEEKLY  EARNINGS  -   IN  DOLLARS,,,,,,,,,,1961,1.9,1.7,1.5,1.6,1.6,1.7,1.9,1.7,1.8,2.5,2.1,2.2,2.1
1958,89.83,87.98,86.18,87.53,83.55,87.01,88.14,88.98,89.95,95.45,88.08,96.88,96.35,1962,1.9,1.6,1.7,1.5,1.6,1.6,2.0,2.0,2.1,2.1,1.8,2.0,2.3
1959,94.87,95.18,94.71,94.00,94.00,93.37,95.88,94.94,95.82,94.64,95.75,90.62,99.95,1963,2.2,1.3,1.6,2.2,1.5,2.1,2.7,2.7,2.4,2.6,2.3,2.2,2.4
1960,96.23,97.12,97.20,95.11,94.71,94.95,95.83,95.28,95.44,96.96,96%,95.55,97.71,1964,2.2,1.6,1.4,1.8,2.1,1.9,2.0,2.1,2.2,2.4,2.8,2.9,2.9
,,,,,,,,,,,,,,1965,3.0,2.7,2.6,2.7,2.5,2.6,2.8,2.2,2.5,3.2,3.8,“3.7,4.3
1961,101.30,99.65,97.25,99.00,100.10,100.50,101.15,101.71,101.00,103.73,102.06,103.53,104.30,1966,3.4,3.3,3.5,2.9,3.6,3.8,3.5,3.5,3.7,4.0,3.6,3.3,2.5
1962,104.23,100.47,102.66,102.66,103.97,103.72,105.15,105.04,105.67,105.26,105.26,105.01,107.94,1967,2.5,1.9,1.8,1.8,1.7,2.2,2.5,2.8,2.4,3.1,3.2,3.7,3.0
1963,107.30,103.74,104.52,107.30,105.85,108.39,110.81,110.27,106.90,110.09,107.16,105.59,108.50,1968,2.9,2.4,2.4,2.2,1.8,2.3,3.0,2.6,3.4,3.6,3.6,3.5,4.0
1964,107.33,103.49,105.06,106.13,106.25,106.00,107.06,107.06,107.18,107.59,109.45,110.95,112.47,1969,3.0,3.3,3.2,3.2,3.1,2.8,2.8,2.5,3.6,3.5,3.0,2.7,2.6
1965,114.54,112.75,112.06,112.34,111.11,112.20,113.16,110.80,113.42,114.93,118.86,118.86,122.84,1970,2.4,2.1,1.9,2.1,2.3,2.2,2.7,3.2,2.7,2.4,2.7,2.4,2.2
1966,118.82,119.00,118.28,113%,118.69,120.38,118.69,116.28,119.55,122.51,119.65,121.01,116.69,,,,,,,,,,,,,,
1967,120.09,115.63,114.76,115.05,111.93,118.30,118.99,120.39,119.90,120.25,125.25,129.67,127.20,1971,2.5,2.0,1.6,2.3,2.2,2.5,2.8,2.4,2.6,2.9,2.7,3.0,2.9
1968,127.89,122.53,124.22,124.00,120.59,125.02,128.23,125.20,128.64,130.82,132.16,132.66,137.10,1972,2.9,2.4,2.5,2.4,2.8,2.5,2.3,2.4,3.1,3.3,3.2,3.9,3.4
1969,133.17,132.99,133.57,135.14,133.90,132.36,132.03,130.07,133.25,134.56,132.84,131.46,135.60,1973,2.8,3.0,2.7,2.7,2.6,2.8,2.4,2.7,3.1,3.4,3.1,3.0,2.7
1970,136.86,133.73,133%,135.66,136.12,135.19,139.90,140.19,136.86,132.44,137.60,136.06,144.32,1974,2.3,2.2,2.3,2.7,1.8,2.7,2.9,2.3,2.6,2.7,2.2,1.7,1.7
,,,,,,,,,,,,,,1975,,1.3,1.2,1.1,1.3,1.3,1.8,,,,,,
1971,147.90,141.69,135.61,144.08,146.33,150.18,151.74,150.69,149.69,150.26,150.14,152.85,153.44,,,,,,,,,,,,,,
1972,157.49,151.60,154.69,155.09,157.85,157.90,157.51,155.54,159.86,160.66,158.21,162.29,161.96,,,,,,,ACCESSIONS  PER  100  EMPLOYEES,,,,,,,
1973,163.21,157.99,159.60,160.79,159.20,161.60,157.95,162.79,166.05,170.97,165.65,167.27,168.48,1958,3.6,4.0,3.2,2.6,2.4,2.5,3.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3.9,4.8,6.5,4.9,2.9,2.2
1974,169.58,163.07,166.36,169.28,162.21,170.07,175.48,171.17,171.97,173.29,170.34,171.17,174.68,1959,3.6,3.6,3.4,3.3,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2.9,3.2,4.0,3.3,4.6,4.0,3.8,3.1,3.7
1975,,170.94,166.32,171.20,174.72,175.11,179.78,,,,,,,1960,3.4,5.3,3.5,3.7,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2.7,2.6,3.5,2.6,3.8,4.0,3.3,3.4,2.0
,,,,PRODUCTION-WORKER AVERAGE  HOURLY  EARNINGS  -   IN  DOLLARS,,,,,,,,,,1961,3.8,4.7,3.1,3.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3.0,3.4,3.2,3.3,6.2,4.8,4.3,3.3,2.6
1958,2.28,2.25,2.25,2.25,2.24,2.26,2.26,2.27,2.26,2.30,2.27,2.34,2.35,1962,3.5,3.5,3.2,4.4,3.2,3.4,3.2,2.9,3.9,4.4,4.8,2.4,2.6
1959,2.36,2.35,2.35,2.35,2.35,2.34,2.35,2.35,2.36,2.36,2.37,2.36,2.42,1963,3.7,3.3,2.8,3.8,3.8,4.0,3.6,3.2,6.3,4.8,3.3,3.4,2.4
1960,2.43,2.41,2.43,2.42,2.41,2.41,2.42,2.40,2.41,2.43,2.43,2.45,2.48,1964,3.3,3.5,2.8,2.9,3.3,3.0,3.6,2.6,4.3,4.5,3.5,3.7,1.9
,,,,,,,,,,,,,,1965,4.0,4.0,3.2,3.9,3.3,3.0,3.6,3.0,4.5,6.5,4.9,4.3,3.7
1961,2.52,2.51,2.50,2.50,2.49,2.50,2.51,2.53,2.50,2.53,2.52,2.55,2.55,1966,5.1,4.9,4.7,5.1,4.7,4.6,6.3,4.0,7.5,6.5,6.5,3.9,2.1
1962,2.58,2.55,2.56,2.56,2.58,2.58,2.59,2.60,2.59,2.58,2.58,2.58,2.62,1967,3.9,2.9,2.7,2.6,3.2,4.0,4.8,3.6,5.5,6.1,4.9,4.2,2.4
1963,2.63,2.60,2.60,2.63,2.62,2.65,2.67,2.67,2.62,2.64,2.62,2.62,2.64,1968,4.3,3.2,3.4,3.4,3.9,4.1,4.8,4.7,5.5,6.0,5.7,3.7,2.9
1964,2.65,2.62,2.62,2.64,2.63,2.65,2.65,2.65,2.64,2.65,2.65,2.68,2.71,1969,4.5,4.9,3.9,4.6,4.5,5.5,5.1,4.3,4.6,6.2,4.5,3.5,2.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,
See footnotes at end of tables.,,,,,,,,,,,,,266,,,,,,,,,,,,,,
